type,lookback,n_long,n_short,total_return,ann_return,ann_vol,sharpe,max_drawdown,calmar,n_weeks,key
hybrid,13,3,3,-0.2510860356894238,-0.06941042462999114,0.3508995749522695,-0.19780709235522037,-0.5277494889321438,-0.1315215383162895,209,hybrid_lb13_L3_S3
hybrid,13,8,3,-0.21658055078446514,-0.05892250387483777,0.2958234165490187,-0.1991813378474525,-0.5393955517626015,-0.10923802334352717,209,hybrid_lb13_L8_S3
momentum,2,5,3,-0.19696625702826376,-0.05311463668757399,0.26055698635490804,-0.20385036467694578,-0.5740489698118776,-0.09252631653529535,209,momentum_lb2_L5_S3
momentum,2,10,3,-0.1721597012247622,-0.0459200022275843,0.219529172559398,-0.20917494332175707,-0.4919632613880184,-0.09334030776612513,209,momentum_lb2_L10_S3
mean_reversion,4,8,8,-0.17286810646777584,-0.046123198943793575,0.2129315769485142,-0.21661042295735186,-0.2805438232133548,-0.16440639617546196,209,mean_reversion_lb4_L8_S8
mean_reversion,2,5,3,-0.23546644046735832,-0.0646188444676914,0.2696673653718355,-0.23962426591215658,-0.5921586535907153,-0.10912420864891094,209,mean_reversion_lb2_L5_S3
momentum,2,5,5,-0.21572770855355494,-0.05866771568366336,0.23580679453054582,-0.24879569649577543,-0.534400932816963,-0.1097822104733443,209,momentum_lb2_L5_S5
hybrid,4,3,3,-0.2907667337005032,-0.08193008388481449,0.3236727700324652,-0.2531262789779835,-0.5258101851410155,-0.1558168445573984,209,hybrid_lb4_L3_S3
mean_reversion,4,10,8,-0.194410182492323,-0.05236564737927718,0.20389539614571664,-0.25682604104436646,-0.26409679089610927,-0.19828202834875355,209,mean_reversion_lb4_L10_S8
momentum,8,10,3,-0.2709641550018531,-0.07561817794380388,0.28579265301868234,-0.2645910492977603,-0.519347262226638,-0.14560234248583534,209,momentum_lb8_L10_S3
momentum,2,10,5,-0.1912796944420576,-0.051450769703134114,0.18962683219397747,-0.27132642099142856,-0.43045735418447006,-0.11952582341312533,209,momentum_lb2_L10_S5
hybrid,4,3,8,-0.2683803085293579,-0.07480413192506008,0.2699830042068267,-0.27706978128058257,-0.5031780342678387,-0.1486633494125109,209,hybrid_lb4_L3_S8
hybrid,13,10,3,-0.28858537069142864,-0.081228353038579,0.2903321405762435,-0.2797773366646873,-0.5327248866112156,-0.15247711357224375,209,hybrid_lb13_L10_S3
mean_reversion,2,3,3,-0.2859178674559477,-0.08037242731269345,0.2863721854940627,-0.28065724041610807,-0.6444451224863029,-0.12471570426759136,209,mean_reversion_lb2_L3_S3
momentum,2,8,3,-0.24611076594333148,-0.06787609339844736,0.2322435489397294,-0.292262556735482,-0.5395829420386057,-0.12579362338995329,209,momentum_lb2_L8_S3
mean_reversion,4,8,5,-0.25663045296572795,-0.07112932378897252,0.22695262509380815,-0.31341044748688,-0.34773372156442894,-0.20455112454715874,209,mean_reversion_lb4_L8_S5
mean_reversion,8,3,5,-0.34195885443942753,-0.09888407862554016,0.31524889597896816,-0.31366986494422877,-0.5121996123802028,-0.1930576990599889,209,mean_reversion_lb8_L3_S5
mean_reversion,2,10,3,-0.2972336901461581,-0.08402003639923317,0.24065353679675744,-0.34913277202400644,-0.5651728988039257,-0.14866253597269896,209,mean_reversion_lb2_L10_S3
mean_reversion,4,10,5,-0.2767245817584125,-0.07744084424683761,0.21948708085047455,-0.35282643491711546,-0.36367018978579513,-0.21294251335929112,209,mean_reversion_lb4_L10_S5
momentum,2,8,5,-0.2623655688434037,-0.07291750727431667,0.2023554098016783,-0.3603437503636827,-0.5011236116516158,-0.14550802552287115,209,momentum_lb2_L8_S5
mean_reversion,8,3,3,-0.4407266897725979,-0.13461789831616677,0.34749638054831417,-0.38739367041392875,-0.5742971231556488,-0.23440461894788556,209,mean_reversion_lb8_L3_S3
mean_reversion,2,8,3,-0.3636224189907259,-0.10635812998495864,0.2495756345211137,-0.4261559033558659,-0.5959725843435499,-0.1784614473535048,209,mean_reversion_lb2_L8_S3
mean_reversion,4,5,8,-0.35565848321157456,-0.10358862518897849,0.2388680995461322,-0.43366454284102757,-0.398896320197614,-0.259688094233761,209,mean_reversion_lb4_L5_S8
mean_reversion,13,3,8,-0.4310922755588855,-0.13093257880680775,0.30114051318938106,-0.43478898744011557,-0.514043776972132,-0.2547109500635119,209,mean_reversion_lb13_L3_S8
hybrid,8,5,3,-0.45885331041822286,-0.1416829241822778,0.3232321343952617,-0.43833180276878664,-0.6418795709760496,-0.22073131875319396,209,hybrid_lb8_L5_S3
mean_reversion,26,3,8,-0.44452691371005837,-0.13608466637941297,0.29683715076845457,-0.4584489038084209,-0.49457366355962207,-0.27515550545082273,209,mean_reversion_lb26_L3_S8
hybrid,4,8,5,-0.36123563123103897,-0.1055253915550951,0.22676992219040948,-0.4653412169295085,-0.4436277337505813,-0.23786923928976936,209,hybrid_lb4_L8_S5
hybrid,4,5,5,-0.39857860003768497,-0.11883171140551452,0.2552416864820986,-0.46556545305481983,-0.5489530745938116,-0.21646970734874196,209,hybrid_lb4_L5_S5
hybrid,4,5,3,-0.4588304787786066,-0.14167391428119902,0.2895810636742172,-0.4892374953100669,-0.5800900919440126,-0.24422743337404335,209,hybrid_lb4_L5_S3
hybrid,4,8,3,-0.4234892823181614,-0.12805726812364027,0.26090012491534575,-0.490828696096604,-0.527083038612923,-0.24295463663683248,209,hybrid_lb4_L8_S3
mean_reversion,4,5,5,-0.42333013956916055,-0.12799738844428254,0.2551700674536484,-0.5016159995628533,-0.4793799573907416,-0.2670061325487418,209,mean_reversion_lb4_L5_S5
mean_reversion,26,3,3,-0.5562716291997412,-0.18303884348974575,0.3595800021367912,-0.5090351031816119,-0.6829489066861885,-0.26801249946776934,209,mean_reversion_lb26_L3_S3
mean_reversion,26,3,5,-0.5293914946355429,-0.17099624388787438,0.3248016006176007,-0.52646367370952,-0.56365994908064,-0.3033677382378836,209,mean_reversion_lb26_L3_S5
hybrid,8,8,3,-0.5049402601605177,-0.16048271100941736,0.3006934290256029,-0.5337087395938833,-0.5851557071032526,-0.27425642279705165,209,hybrid_lb8_L8_S3
mean_reversion,13,3,3,-0.5657731868138294,-0.187426766037614,0.35031778155286397,-0.5350192765174575,-0.7545674721899074,-0.24838967083177282,209,mean_reversion_lb13_L3_S3
mean_reversion,8,8,8,-0.395738253050847,-0.11779814233879671,0.2193478773380176,-0.5370379862726842,-0.4473343934133799,-0.26333352425674084,209,mean_reversion_lb8_L8_S8
hybrid,8,3,3,-0.5659959629068656,-0.1875305081818992,0.3470845050995731,-0.5403021610777456,-0.6925793860188661,-0.2707711375296272,209,hybrid_lb8_L3_S3
mean_reversion,13,5,8,-0.4570209039195866,-0.14096071997117832,0.2575949845415339,-0.5472184181771218,-0.48736909229476266,-0.2892278607727647,209,mean_reversion_lb13_L5_S8
mean_reversion,8,10,8,-0.38662282149033844,-0.11450560262639009,0.20830134977563455,-0.5497112848751403,-0.4404713272373191,-0.25996153562271773,209,mean_reversion_lb8_L10_S8
mean_reversion,8,5,8,-0.44827407379720496,-0.13753835304680895,0.24494502472882732,-0.5615070287672685,-0.515959548399696,-0.26656809331932885,209,mean_reversion_lb8_L5_S8
mean_reversion,13,3,5,-0.5464014493062951,-0.17855480343813923,0.3136009094148588,-0.5693695333068415,-0.6443811090327263,-0.27709503108520045,209,mean_reversion_lb13_L3_S5
mean_reversion,4,3,8,-0.46890801063347953,-0.14567880293325997,0.25552243442305966,-0.570121379996187,-0.5012591712284382,-0.29062571079995253,209,mean_reversion_lb4_L3_S8
hybrid,4,5,8,-0.4463822312452912,-0.13680350106049022,0.23852872684303497,-0.5735305045690134,-0.5992500466786459,-0.2282911813169245,209,hybrid_lb4_L5_S8
hybrid,4,8,8,-0.4142125355257499,-0.12458730302532206,0.2124064137163856,-0.5865515115361654,-0.5022787443736068,-0.24804414763896737,209,hybrid_lb4_L8_S8
hybrid,4,10,3,-0.48484712206263947,-0.15213129317137708,0.24941852044978563,-0.6099438521928248,-0.5694018805739063,-0.26717736340814735,209,hybrid_lb4_L10_S3
hybrid,4,10,5,-0.4287415360279895,-0.1300405060198112,0.212465323036316,-0.6120552011096126,-0.4909215720100546,-0.26489059237581813,209,hybrid_lb4_L10_S5
mean_reversion,4,3,5,-0.5278553731032632,-0.17032381307794153,0.27442271944667074,-0.620662215655366,-0.5877088183530967,-0.28980986461157815,209,mean_reversion_lb4_L3_S5
mean_reversion,26,5,8,-0.4947759023316256,-0.15622685594090657,0.24990360253980468,-0.6251484746644368,-0.5240255480954857,-0.29812831933232303,209,mean_reversion_lb26_L5_S8
mean_reversion,26,5,3,-0.593221532353146,-0.20052154564445068,0.3161102187477799,-0.6343405994237856,-0.6899743969622291,-0.29062171948306037,209,mean_reversion_lb26_L5_S3
hybrid,8,10,3,-0.5536248964889936,-0.18182913516183807,0.2865086200656331,-0.6346375725804858,-0.6075574571219193,-0.29927891268619583,209,hybrid_lb8_L10_S3
mean_reversion,13,5,3,-0.5807267359210004,-0.19448088484612647,0.30460752143855296,-0.6384638302024271,-0.7327274405138209,-0.2654205016666878,209,mean_reversion_lb13_L5_S3
mean_reversion,8,8,5,-0.5083227695950769,-0.16191353317510748,0.24858723603809738,-0.6513348623832534,-0.5478175348100871,-0.29556106346840166,209,mean_reversion_lb8_L8_S5
mean_reversion,8,10,5,-0.500897716990567,-0.15878229163856994,0.23950904411191082,-0.6629490432285253,-0.5361962577614696,-0.29612719100550916,209,mean_reversion_lb8_L10_S5
mean_reversion,8,5,5,-0.5506092977000865,-0.18045738316528226,0.27041541771976774,-0.6673339289858493,-0.5820881033218357,-0.31001730173741004,209,mean_reversion_lb8_L5_S5
mean_reversion,26,5,5,-0.5705073095998503,-0.18964000639467538,0.2800480679312645,-0.6771694866369189,-0.587611531580431,-0.3227302328200104,209,mean_reversion_lb26_L5_S5
mean_reversion,8,8,3,-0.5797640374844197,-0.19402110301754882,0.28474352738433784,-0.6813889846762531,-0.6279175886007404,-0.3089913494060708,209,mean_reversion_lb8_L8_S3
mean_reversion,8,10,3,-0.5732651236606593,-0.19093776625615722,0.2764976692999132,-0.6905583209421186,-0.6178808964973017,-0.30902034249409915,209,mean_reversion_lb8_L10_S3
mean_reversion,8,5,3,-0.6169071064356224,-0.2123659839311376,0.3054505986638403,-0.6952547641422508,-0.6587918761753544,-0.32235671326737936,209,mean_reversion_lb8_L5_S3
mean_reversion,13,5,5,-0.5649389307513224,-0.18703862537001992,0.268013166146488,-0.6978710339468553,-0.6298657609137023,-0.29694998041915477,209,mean_reversion_lb13_L5_S5
mean_reversion,13,10,8,-0.47226350095326664,-0.14702496601368908,0.20300788157354158,-0.7242327976336617,-0.5281176810599695,-0.27839432627705174,209,mean_reversion_lb13_L10_S8
mean_reversion,4,8,3,-0.5938992719666251,-0.2008531656274809,0.27377125228796967,-0.7336532376898763,-0.6099791687550702,-0.3292787293661352,209,mean_reversion_lb4_L8_S3
hybrid,4,10,8,-0.4759370495022539,-0.1485061214719321,0.19722641057105958,-0.7529727942720236,-0.5275515009017766,-0.2815007088750223,209,hybrid_lb4_L10_S8
mean_reversion,13,10,3,-0.5943739872297947,-0.20108569286791977,0.2651105698163704,-0.7584974563903747,-0.7660582979353641,-0.2624939817372572,209,mean_reversion_lb13_L10_S3
mean_reversion,13,8,8,-0.5120833551924616,-0.16351299060001423,0.2136976397811365,-0.7651604892196279,-0.5324350657257055,-0.3071040979938973,209,mean_reversion_lb13_L8_S8
mean_reversion,4,10,3,-0.6045239576615353,-0.20610702586216012,0.26678604179270105,-0.7725555073166461,-0.6211240618463314,-0.3318290797646668,209,mean_reversion_lb4_L10_S3
mean_reversion,26,8,3,-0.6498824534544585,-0.2298085949013987,0.2898313149841886,-0.7929046414944348,-0.7015450944897403,-0.3275749438010781,209,mean_reversion_lb26_L8_S3
mean_reversion,13,8,3,-0.6240030966270493,-0.2160213787337788,0.2706129703498409,-0.7982669066250313,-0.7680969062399929,-0.2812423497332544,209,mean_reversion_lb13_L8_S3
mean_reversion,4,5,3,-0.6859315344888142,-0.25035140961914604,0.2984180087387589,-0.8389286245734207,-0.7064718726433401,-0.35436854503836007,209,mean_reversion_lb4_L5_S3
mean_reversion,26,10,3,-0.6693040065863569,-0.24066734147253033,0.2863108524875513,-0.8405805766059617,-0.7008003373065335,-0.34341784479944004,209,mean_reversion_lb26_L10_S3
mean_reversion,26,8,8,-0.5675915462654746,-0.18827470947868818,0.2228783582558074,-0.8447419971686839,-0.5801311761596821,-0.32453816863458007,209,mean_reversion_lb26_L8_S8
mean_reversion,26,8,5,-0.6312112960839363,-0.21978802614589044,0.2531914024921586,-0.868070653199598,-0.635524097493759,-0.3458374387574639,209,mean_reversion_lb26_L8_S5
mean_reversion,13,10,5,-0.578175150587315,-0.19326398310171733,0.21917982786098578,-0.8817599000228,-0.6385392787085763,-0.30266577099624487,209,mean_reversion_lb13_L10_S5
mean_reversion,4,3,3,-0.7457882446723718,-0.288769461603387,0.3212884593498535,-0.8987856650305129,-0.7686268479319303,-0.3756952575626925,209,mean_reversion_lb4_L3_S3
mean_reversion,13,8,5,-0.6104413251366214,-0.20907925763197355,0.23010498749231828,-0.9086254926958215,-0.6513020315351699,-0.32101735832015965,209,mean_reversion_lb13_L8_S5
mean_reversion,26,10,8,-0.5921191889777249,-0.19998305124521554,0.2196882340941175,-0.9103038770821928,-0.5987956012653206,-0.33397548482759304,209,mean_reversion_lb26_L10_S8
mean_reversion,26,10,5,-0.6519460850391319,-0.2309405721938128,0.25002357336025116,-0.9236751922630021,-0.6556725764730158,-0.3522193553314139,209,mean_reversion_lb26_L10_S5
